ID,AGE,INCOME,SEX,MARRIED,OWNHOME,LOC,CLIMATE,FICO>=700
712510725,35,26,F,0,1,F,20,0
143341577,41,35,F,0,0,B,20,0
206676723,,,,,,F,20,
508343884,50,48,M,1,0,G,30,1
601296187,44,37,M,0,1,D,10,0
867669634,60,37,F,1,0,F,20,0
804544422,28,56,M,0,0,E,20,0
577826387,70,55,M,1,1,F,20,0
639737289,41,52,M,1,0,E,20,1
720506219,35,47,M,1,0,B,20,1
552384817,35,22,F,0,0,B,20,0
880109405,56,67,F,1,0,B,20,0
102587761,44,49,M,0,0,F,20,0
067559772,38,42,M,0,1,C,10,0
489249784,28,40,M,0,0,E,20,0
194977302,44,54,M,1,0,B,20,1
558980174,46,22,M,1,0,F,20,0
869878549,46,64,M,1,1,F,20,1
081501336,51,64,M,0,1,F,20,0
410126327,52,66,F,1,0,B,20,1
476842908,46,36,F,1,0,F,20,0
109487171,58,18,F,1,0,B,20,0
367660604,41,58,F,1,0,E,20,0
098457134,,,,,,F,20,
339814499,38,64,M,0,1,F,20,1
662481662,37,59,M,0,1,E,20,1
090358045,51,64,F,1,0,F,20,0
539456561,22,28,F,0,0,B,20,0
389636603,62,63,M,1,0,F,20,0
413301245,69,44,F,1,0,D,10,1
099079753,71,17,F,1,0,C,10,0
704510989,58,24,F,1,0,B,20,0
454268205,49,53,M,1,0,G,30,1
779934891,44,54,M,1,0,H,30,0
451892170,45,68,M,1,0,A,10,1
148723924,32,68,M,0,1,E,20,1
768665828,40,53,M,0,0,H,30,0
140808603,,,,,,F,20,
406111151,52,30,F,1,0,F,20,0
359961954,40,69,M,1,0,D,10,0
340070356,60,17,F,1,0,C,10,0
288859047,40,59,F,1,1,D,10,1
592546428,43,60,F,1,0,B,20,1
984101802,59,37,M,1,0,D,10,0
394585944,53,31,F,1,0,A,10,1
288277509,38,71,F,0,0,B,20,0
480584645,31,56,F,1,0,E,20,0
130054281,70,17,F,1,1,B,20,0
934205965,40,44,M,1,0,E,20,1
360282617,46,48,M,0,0,F,20,0
433140855,46,51,F,1,0,B,20,1
275755641,42,61,M,1,1,F,20,0
826544646,37,40,F,0,0,B,20,0
030416139,35,30,M,0,0,A,10,0
788916966,56,36,F,0,0,E,20,0
285922871,43,39,F,0,1,B,20,0
344707698,38,55,M,0,0,G,30,1
655179665,56,24,M,1,1,C,10,0
708436054,38,27,M,0,0,F,20,0
984307405,40,23,F,1,0,H,30,0
425897155,47,50,F,1,0,D,10,1
154477137,52,28,F,1,1,E,20,1
119979567,40,26,F,1,0,F,20,1
815704263,36,28,M,0,0,E,20,0
417531012,35,41,M,0,0,E,20,0
088616537,39,23,F,0,0,D,10,0
432968729,58,20,M,1,0,H,30,0
950375362,36,62,M,0,0,E,20,0
259793583,49,26,F,1,0,G,30,0
622378286,52,38,F,1,0,B,20,0
428118903,49,19,F,1,0,B,20,0
887287033,20,69,M,0,0,E,20,0
1E3974320,45,68,M,0,0,H,30,0
650709870,,,,,,A,10,
666456312,34,37,F,0,0,F,20,0
421689005,53,30,M,1,0,H,30,0
059278354,46,68,M,1,0,B,20,1
416869214,36,41,F,0,0,F,20,0
032138533,59,38,F,1,0,E,20,0
573242879,43,54,F,1,0,E,20,0
316531177,29,52,F,0,0,A,10,0
773629132,46,51,M,1,0,B,20,0
815358259,53,62,F,1,1,G,30,1
660256091,44,36,F,1,0,E,20,1
285813936,44,59,M,1,1,F,20,0
108155705,22,50,M,0,0,E,20,0
837847809,48,33,F,1,0,B,20,1
083234653,43,65,F,1,0,A,10,1
945520791,43,17,M,0,0,B,20,0
032455554,53,46,M,1,0,F,20,0
014146149,46,41,F,1,0,F,20,0
386739089,22,22,M,0,0,F,20,0
640324045,75,39,F,1,1,E,20,1
731580413,38,44,F,0,1,B,20,1
343581423,38,58,M,0,0,B,20,0
068620365,45,38,F,1,0,G,30,1
738961990,57,65,M,0,0,E,20,0
037743977,34,56,M,0,1,G,30,1
043437893,50,55,M,1,1,F,20,1
222349184,52,55,F,1,0,B,20,0
899713429,44,73,F,1,1,H,30,1
504640918,27,39,M,0,0,H,30,0
178835466,45,65,M,1,0,B,20,1
672015886,48,37,F,1,0,F,20,0
265848593,42,58,F,1,1,E,20,1
359115579,41,39,F,0,0,E,20,0
034404913,47,64,M,1,0,F,20,1
619789335,53,42,F,1,0,E,20,0
723800638,49,64,M,1,0,F,20,0
566543112,57,33,F,1,0,F,20,0
358937973,69,54,F,1,0,B,20,1
257177186,41,70,M,0,0,B,20,1
179224849,43,34,M,1,0,E,20,0
757681337,40,52,M,0,0,G,30,1
564263303,,,,,,G,30,
926616157,46,38,F,1,1,A,10,1
001796166,45,19,F,0,0,F,20,0
183043452,48,59,F,1,1,E,20,1
387357163,49,25,F,1,0,C,10,0
097712329,37,39,M,0,0,B,20,0
607409389,58,71,F,1,1,E,20,0
326769015,44,62,M,1,1,E,20,1
168080600,37,58,M,0,0,B,20,0
692794623,47,39,F,0,0,G,30,0
182857690,63,65,M,1,0,F,20,0
505459084,43,29,F,0,0,E,20,0
746258609,43,49,M,0,0,F,20,0
556982417,40,46,M,1,0,G,30,1
229782940,43,20,F,1,1,B,20,0
095073681,39,48,M,0,0,A,10,0
500320494,44,73,F,1,0,B,20,1
050278196,54,70,F,1,0,H,30,1
703649705,45,71,F,1,0,B,20,1
296637240,39,32,F,0,0,F,20,0
578463726,52,24,F,0,0,H,30,0
767105324,37,65,M,0,0,E,20,0
654284094,45,71,M,1,1,E,20,1
392134899,54,81,F,1,0,A,10,0
269196520,51,36,F,1,1,C,10,1
224719788,40,61,F,1,1,E,20,1
753903152,41,26,M,1,1,G,30,1
107830295,47,62,M,1,1,F,20,1
097336708,45,53,M,1,0,E,20,0
802093826,31,54,M,0,0,E,20,0
606477494,48,76,M,1,1,F,20,1
687145536,50,52,F,0,0,H,30,0
158985645,49,52,F,1,0,E,20,0
793708356,37,44,M,0,0,A,10,0
777492283,72,63,M,0,0,F,20,0
929315385,39,27,F,0,1,E,20,1
733020214,50,21,F,1,1,F,20,0
216231410,50,39,F,1,0,F,20,0
830234983,35,53,M,0,0,B,20,0
362177443,42,39,F,1,0,F,20,0
165059204,48,78,F,1,0,B,20,1
846206267,44,58,F,0,0,E,20,0
947715505,41,64,M,1,0,A,10,1
177302421,45,32,F,0,0,D,10,0
080753552,68,63,M,1,0,E,20,0
114632621,75,61,M,1,0,E,20,0
480523787,42,63,M,1,0,B,20,0
537723807,42,30,F,1,1,E,20,1
601510739,68,70,F,1,0,B,20,1
050818956,52,38,F,1,0,F,20,0
075459208,45,61,M,0,1,E,20,1
294717567,22,50,F,0,1,D,10,1
167002891,55,65,M,1,1,E,20,1
474400054,41,69,M,0,0,G,30,1
465470659,38,45,F,0,0,A,10,1
149922821,61,56,F,1,1,E,20,1
497478339,42,54,M,0,0,H,30,0
099841131,50,17,M,1,0,F,20,0
350430552,49,64,M,1,1,E,20,1
994908235,75,58,M,1,0,H,30,1
760283266,38,53,M,0,0,G,30,0
560489838,40,57,F,1,0,H,30,1
215554064,60,54,M,1,0,E,20,0
421897597,52,37,M,1,1,C,10,1
848377803,30,41,M,0,0,B,20,0
160280029,38,58,M,0,0,B,20,1
440839151,51,36,F,1,0,E,20,0
705541688,41,21,F,1,0,A,10,0
168000322,35,51,M,0,0,H,30,0
760222345,24,33,F,0,0,D,10,0
682601027,43,32,F,1,0,B,20,0
640826181,42,39,M,1,0,H,30,0
876141521,46,62,M,1,1,F,20,1
505737022,51,58,F,0,1,E,20,0
131970870,60,31,F,0,0,D,10,0
384416957,,,,,,E,20,
811899843,46,34,M,1,0,E,20,1
207017942,35,40,F,1,1,E,20,1
333583545,55,30,M,0,0,F,20,0
746361768,49,61,F,1,0,A,10,0
794485337,58,38,F,1,0,B,20,0
859514875,31,47,F,0,0,H,30,0
620198193,43,47,M,0,0,B,20,0
939214229,32,53,F,0,0,D,10,1
364255598,40,68,M,1,1,E,20,1
862395723,60,36,M,0,1,F,20,0
840953924,43,25,M,1,0,G,30,1
910416437,38,30,F,0,0,F,20,0
945261924,55,31,F,0,0,E,20,0
522376240,43,30,M,1,1,E,20,0
899226583,30,54,F,0,0,E,20,0
905169087,33,66,F,0,0,B,20,0
899383048,44,40,F,1,0,F,20,0
415219529,59,33,M,0,1,B,20,0
227956221,44,36,F,1,0,E,20,1
601018648,49,49,M,1,0,C,10,0
986827379,40,60,F,1,1,F,20,1
996670374,44,73,M,1,0,B,20,1
317372552,30,50,M,0,0,F,20,0
618060493,45,58,M,1,1,F,20,1
937549059,58,62,M,1,1,D,10,1
821112170,53,43,M,1,0,E,20,0
816352105,44,30,M,1,0,B,20,1
046457843,45,45,F,1,1,B,20,0
1E3916585,27,60,M,0,0,G,30,0
228226573,35,59,M,0,0,H,30,0
397366610,45,67,M,1,1,H,30,1
928960896,38,58,F,0,1,H,30,1
466400384,69,59,F,1,1,A,10,1
075953166,42,56,M,1,0,G,30,1
290092592,48,37,F,1,0,F,20,1
797995935,45,17,F,1,0,G,30,0
488730161,45,70,F,1,0,A,10,1
528811995,33,43,F,0,0,F,20,0
898017199,58,65,M,1,1,E,20,1
024532549,61,28,F,1,0,C,10,0
657400354,,,,,,E,20,
796049589,33,56,M,0,0,G,30,0
169934281,56,59,M,1,0,E,20,1
450033717,56,28,F,1,0,E,20,0
023500053,46,72,M,1,0,B,20,1
063560087,36,22,M,0,1,F,20,0
783362697,,,,,,B,20,
052399453,42,68,F,1,0,C,10,1
330301282,50,26,M,1,0,F,20,1
706979143,35,70,M,1,0,B,20,0
535267217,61,40,M,1,0,B,20,0
963694702,38,58,M,0,1,D,10,1
824987331,41,62,M,0,1,E,20,0
209813371,49,67,M,1,0,B,20,1
135108032,41,18,F,0,0,E,20,0
077813846,52,56,M,1,0,G,30,0
524056600,43,32,M,1,0,B,20,1
839498568,44,64,F,1,1,E,20,1
676052421,46,44,M,1,0,E,20,1
025882489,30,31,F,0,0,E,20,0
528319403,55,46,M,1,1,E,20,1
846406891,51,59,F,1,0,G,30,1
340984986,39,61,M,0,1,E,20,1
109262970,45,71,M,1,0,B,20,1
076087902,47,67,F,1,0,E,20,1
998914125,70,38,M,1,1,F,20,0
639201350,31,61,F,0,1,E,20,0
481284484,39,68,F,0,1,A,10,1
582828667,40,49,M,0,0,H,30,0
106982966,46,39,M,1,0,F,20,0
713723945,61,55,F,1,1,G,30,1
883601176,31,55,F,0,0,F,20,0
595810239,35,52,F,1,0,B,20,0
849229471,37,15,F,1,0,B,20,0
003615261,46,53,M,1,0,A,10,1
066223798,53,73,M,0,0,B,20,0
733579978,58,63,F,1,0,B,20,1
378178601,55,53,M,1,0,E,20,1
613106138,33,18,F,0,0,A,10,0
828855145,45,53,M,1,0,F,20,1
836084435,52,36,M,1,1,E,20,0
426363555,74,32,M,1,0,B,20,1
001158405,38,40,F,0,0,E,20,0
336174648,48,54,M,1,1,H,30,1
806515693,53,62,M,0,0,D,10,0
045575393,56,51,M,1,0,F,20,0
438679778,46,61,F,1,1,F,20,1
526785537,44,33,F,0,0,C,10,0
242820283,41,57,F,1,1,E,20,1
521961209,55,64,M,1,1,E,20,1
045192115,56,43,F,1,1,H,30,0
449803024,34,58,M,0,1,F,20,0
133853610,29,20,F,0,0,G,30,0
306298493,25,20,F,0,0,H,30,0
762488789,51,54,M,1,0,E,20,0
691670875,40,67,F,1,0,B,20,0
294302605,38,86,M,0,0,G,30,1
032376744,30,74,M,0,0,B,20,0
227395735,60,70,F,1,0,B,20,1
672544267,32,62,M,0,0,E,20,0
236985888,39,46,F,0,0,F,20,1
962497471,40,25,F,1,1,F,20,1
838689663,19,64,M,0,0,B,20,0
545244199,,,,,,F,20,
692272087,35,44,M,0,0,E,20,0
646458924,41,65,M,1,0,B,20,0
588834571,40,40,F,1,0,F,20,1
813765296,47,48,F,1,0,E,20,1
292921257,42,28,F,1,1,D,10,0
380033432,24,38,F,0,0,E,20,0
033523177,46,66,M,1,0,B,20,1
109886316,64,34,F,1,0,D,10,0
244485230,34,42,F,0,0,E,20,0
111819693,56,35,M,1,1,F,20,0
095448938,41,46,F,0,0,F,20,0
188148152,47,56,M,1,0,C,10,1
352323786,39,19,M,1,0,C,10,0
663065647,43,60,F,1,0,B,20,1
486630083,39,50,M,0,0,F,20,1
485709424,50,63,F,0,0,H,30,1
712464751,36,18,F,1,0,E,20,0
538663505,31,54,M,0,0,G,30,0
700232003,47,60,F,0,0,H,30,0
979692406,33,74,F,0,1,F,20,1
346620222,40,43,M,1,0,F,20,0
711483282,47,68,F,0,0,B,20,1
182820076,36,56,F,0,1,H,30,1
602032986,49,16,F,1,0,H,30,0
889409262,36,52,M,0,0,H,30,0
135904209,38,73,M,0,0,G,30,0
070383346,32,34,F,0,1,D,10,0
300941465,32,19,M,1,0,F,20,0
913414617,46,59,M,1,1,F,20,1
206597155,46,31,M,1,0,B,20,0
046532721,35,57,M,0,1,F,20,1
503076879,43,72,M,1,0,H,30,1
642326527,19,40,F,0,1,G,30,1
952574191,51,69,M,1,0,E,20,1
495960058,29,29,M,0,1,F,20,0
930863307,55,62,M,1,1,F,20,1
592971265,70,32,M,1,0,C,10,0
685931811,38,57,F,0,1,E,20,1
765200915,34,66,M,0,0,B,20,0
799481036,59,41,M,0,1,A,10,0
361383638,49,61,M,1,1,F,20,1
344376915,50,70,M,1,0,E,20,1
576404366,40,45,M,1,0,E,20,1
058330155,49,53,M,0,0,H,30,1
436123586,51,70,F,1,1,F,20,1
381196324,38,29,F,0,0,F,20,1
975275959,52,68,F,1,1,E,20,1
101783465,49,57,M,1,1,F,20,0
085150879,35,39,M,0,0,B,20,0
114198183,32,21,F,1,1,B,20,0
666046915,48,60,M,1,1,E,20,1
337704553,,,,,,F,20,
511632796,32,47,M,0,0,H,30,0
706757423,71,38,F,1,1,E,20,1
638987312,35,29,M,1,0,C,10,0
373274134,41,67,M,1,0,B,20,1
806992355,39,48,F,0,0,A,10,1
039962063,43,52,M,1,0,G,30,1
179483104,42,22,M,1,0,G,30,0
636526046,38,40,M,0,1,C,10,1
347064136,54,84,M,1,0,E,20,1
940192133,40,63,M,1,1,F,20,0
505569231,47,47,F,1,0,D,10,0
435219142,50,33,F,1,0,F,20,1
637492548,41,62,M,1,0,E,20,0
981784565,52,55,M,1,0,B,20,0
577984785,46,18,M,1,0,D,10,0
814273860,38,18,M,0,0,H,30,0
689870054,60,62,M,1,0,B,20,0
699610910,38,62,M,0,1,E,20,1
537409841,41,44,F,1,1,A,10,1
780936630,32,31,M,0,0,F,20,0
803143984,30,65,M,0,1,E,20,1
559203522,32,52,M,0,0,E,20,0
605107622,46,54,M,1,0,E,20,1
938747325,35,52,M,0,0,G,30,0
912803178,36,28,M,0,0,H,30,0
117962126,49,22,M,1,0,H,30,1
739863717,58,43,M,1,0,F,20,0
871028838,41,43,F,1,0,E,20,1
299876219,53,43,F,1,0,F,20,0
112326570,40,35,M,0,0,F,20,0
933034063,36,45,F,0,0,F,20,0
766345764,41,33,F,1,0,B,20,0
797472534,38,29,M,0,0,A,10,0
407926140,50,34,F,1,0,E,20,1
181945617,50,41,M,1,0,E,20,0
313487585,47,31,M,1,0,B,20,0
986488673,38,66,M,0,0,B,20,0
581656871,39,62,M,0,0,C,10,1
680832321,42,21,F,1,0,E,20,0
925353134,45,18,F,0,0,E,20,0
481266494,39,32,F,0,1,H,30,1
798278337,42,63,M,1,0,B,20,1
577368490,33,56,F,1,0,B,20,1
739759263,41,41,F,0,0,G,30,0
563415563,72,19,M,0,0,H,30,0
562218771,55,49,M,1,0,H,30,1
914837800,43,48,M,1,0,F,20,1
751592630,43,37,F,0,0,B,20,0
803082863,37,51,F,0,0,B,20,0
468360297,56,19,M,0,0,A,10,0
820640222,28,49,F,0,0,F,20,0
734868921,40,33,F,1,0,C,10,0
535661775,54,68,F,1,1,D,10,0
334752390,34,50,F,0,1,F,20,1
795456230,52,59,F,1,1,F,20,1
650429045,44,63,M,0,1,E,20,1
875378109,56,22,M,0,0,H,30,0
685885097,50,71,F,0,1,E,20,1
214956555,34,60,M,0,1,F,20,1
555915044,45,70,M,1,0,B,20,1
193836910,46,60,F,1,1,E,20,1
281344134,35,67,M,0,1,E,20,0
372250190,44,44,F,0,1,F,20,1
355974810,37,60,M,0,1,F,20,0
107156773,58,34,F,1,0,F,20,0
723150488,29,35,M,0,0,F,20,0
931485669,45,66,M,1,0,B,20,1
314563878,49,18,F,1,0,F,20,1
865183065,48,52,F,0,0,B,20,0
248572347,46,72,M,1,1,F,20,1
907401853,42,20,M,1,0,G,30,0
021202607,42,61,M,0,0,A,10,1
336530268,40,30,F,1,1,D,10,1
675170883,24,61,M,0,1,B,20,0
445448222,39,61,F,0,0,E,20,0
710899384,44,24,M,1,0,D,10,1
780550498,45,59,M,0,1,F,20,0
206465180,44,53,F,1,0,C,10,1
509899967,42,68,M,1,1,G,30,1
461497036,59,58,M,1,1,H,30,1
702465094,58,41,M,1,1,E,20,0
981364754,50,32,M,1,0,A,10,1
876481475,43,62,F,0,1,F,20,0
873017762,52,38,F,1,1,C,10,0
601858227,51,25,F,1,0,E,20,0
856232558,33,51,F,1,0,E,20,0
050776989,33,32,M,1,0,F,20,0
973086328,57,17,M,0,0,F,20,0
379201304,36,61,F,0,1,E,20,1
492794345,43,58,M,1,0,B,20,1
082278685,51,68,M,0,1,E,20,0
602442664,,,,,,G,30,
830454558,31,74,F,0,0,C,10,0
274859526,48,17,F,1,0,B,20,0
853964414,25,61,F,1,1,D,10,1
282696088,53,34,F,0,1,D,10,0
788728397,43,63,F,1,1,F,20,1
059672937,71,64,M,1,0,G,30,1
029454511,37,62,M,0,1,F,20,0
506851311,32,66,F,0,1,E,20,1
335608900,58,36,M,1,0,D,10,0
412629494,56,39,M,0,1,D,10,1
006935506,56,68,F,1,1,F,20,1
780283219,41,56,M,0,0,H,30,0
349096892,33,38,F,0,1,C,10,0
737349604,50,64,M,1,1,E,20,1
100305277,47,43,M,1,0,F,20,0
498115172,28,49,M,0,0,D,10,0
863420410,44,30,F,1,1,F,20,1
290294661,21,55,F,0,0,E,20,0
125432580,44,67,M,1,0,E,20,1
529724668,46,65,M,1,1,E,20,1
466614418,41,28,M,1,0,B,20,0
312276662,33,24,M,0,0,F,20,0
442181573,56,49,M,1,0,H,30,0
367496000,31,57,M,0,1,F,20,0
960131803,42,60,F,1,1,E,20,1
533799171,44,63,F,1,0,G,30,1
1E3397088,40,53,M,1,0,H,30,1
363593086,36,68,M,0,0,B,20,0
963621160,36,40,F,0,0,E,20,0
265703711,54,68,F,1,1,F,20,0
648432350,49,52,M,1,0,H,30,1
139152020,53,65,F,1,0,H,30,1
517657575,43,51,M,1,0,H,30,0
894448561,35,47,M,0,1,D,10,0
360878217,37,18,F,0,0,H,30,0
600256599,42,21,M,1,1,D,10,1
333712265,48,62,M,1,1,E,20,1
680731981,21,58,M,0,0,B,20,0
387096129,59,55,M,0,0,B,20,0
059075292,61,69,M,1,1,E,20,1
599657527,52,46,F,1,0,B,20,0
802807236,35,35,M,1,1,B,20,1
102481228,49,57,M,1,0,B,20,1
550578929,19,36,M,1,0,E,20,0
752195759,45,66,M,1,1,F,20,1
493832841,38,23,M,0,0,F,20,0
611021118,38,47,F,0,0,F,20,0
483459136,43,18,F,1,0,F,20,0
484972458,35,70,F,0,0,C,10,1
567607204,63,44,F,1,0,D,10,0
722483911,41,39,F,1,1,F,20,1
454401293,41,60,F,1,0,G,30,1
442502806,53,67,F,1,0,F,20,1
462553213,35,66,F,0,1,E,20,1
750264185,20,24,F,0,0,F,20,0
928908152,46,95,M,1,1,F,20,1
404298455,43,66,M,1,1,E,20,1
867841103,61,36,M,1,1,B,20,0
663697671,36,59,M,0,1,E,20,1
694658735,48,20,M,1,0,B,20,0
226888996,46,52,M,0,0,H,30,0
210243165,42,58,M,0,1,E,20,1
711408033,39,25,M,0,0,E,20,0
954211457,45,41,M,0,1,D,10,1
964255234,53,40,M,0,1,C,10,0
906365256,35,38,F,0,0,E,20,0
497409608,47,34,M,1,1,G,30,1
526005155,24,64,F,0,0,E,20,0
738972762,42,60,F,0,1,C,10,1
184732037,43,74,F,1,0,E,20,1
948650502,36,19,F,0,0,H,30,0
944291371,39,73,F,0,0,G,30,0
970522058,39,51,M,0,0,E,20,0
478223937,28,38,M,0,0,F,20,0
520075894,47,22,M,1,0,A,10,0
711476363,38,54,M,0,0,H,30,0
557025486,38,43,M,1,1,C,10,1
511945887,43,57,M,1,0,G,30,1
035584043,44,38,F,1,0,E,20,0
820865322,51,61,M,1,1,F,20,0
168131194,25,56,F,0,0,F,20,0
640655614,48,43,F,1,0,E,20,1
920584304,54,68,M,1,0,B,20,0
699773040,42,55,M,1,0,H,30,0
725312235,40,63,M,0,1,E,20,1
825829264,26,65,F,1,0,B,20,0
809358099,46,58,M,1,0,F,20,1
587336678,49,71,F,0,0,E,20,0
571658647,45,36,M,0,0,B,20,0
279802708,52,59,M,1,0,G,30,1
464705830,58,82,M,0,0,B,20,0
294192586,35,20,F,0,0,G,30,0
647285240,60,29,M,1,0,F,20,0
208351010,33,19,M,0,0,A,10,0
717589755,26,35,M,0,1,B,20,0
966795188,40,44,M,1,0,C,10,0
058665157,30,74,M,0,0,F,20,0
461840188,48,55,M,1,1,B,20,1
679362314,55,72,M,1,1,G,30,1
253438021,34,49,M,0,1,A,10,0
273843959,51,50,F,1,1,A,10,1
254866063,36,37,F,1,0,E,20,0
817685388,39,17,F,0,0,G,30,0
553612027,32,71,M,0,0,B,20,0
563110307,56,73,F,1,0,C,10,1
736287874,52,32,F,1,0,B,20,0
408573687,34,39,M,0,0,D,10,0
802203390,52,50,F,0,0,F,20,0
325383419,28,28,F,0,1,F,20,1
399148194,58,53,F,1,1,C,10,1
787666973,52,19,M,1,0,G,30,0
607497503,39,43,M,0,0,F,20,0
134196728,48,51,F,0,0,D,10,0
111399462,22,19,M,0,0,B,20,0
567879572,47,35,F,0,0,E,20,0
793685441,66,52,M,1,0,F,20,1
523130444,49,41,F,1,0,F,20,1
885989055,49,42,F,1,0,E,20,0
906478665,43,67,F,0,0,E,20,1
701666146,36,39,M,0,1,B,20,0
917437907,38,77,M,0,0,A,10,1
008347144,55,23,F,1,1,E,20,0
475991346,34,68,F,0,1,F,20,1
060973820,44,56,F,1,0,C,10,1
289069909,64,34,F,1,0,F,20,0
374127510,52,26,F,1,1,E,20,0
922709402,45,50,M,1,0,E,20,1
358662457,30,32,F,0,0,B,20,0
467509926,34,53,M,0,1,E,20,0
005908852,42,36,F,0,0,G,30,0
068018472,69,31,F,1,0,F,20,0
225766674,72,42,M,1,1,H,30,1
830208714,30,17,F,1,1,B,20,0
767249632,45,24,F,1,1,E,20,1
678344413,50,21,M,1,1,F,20,0
767617400,69,62,M,0,0,F,20,0
712847691,72,52,F,1,1,B,20,0
030998215,23,73,F,0,1,G,30,1
355892192,49,58,M,1,0,C,10,1
291580149,39,59,M,1,0,E,20,1
294992511,56,58,F,1,1,B,20,1
600645679,44,50,M,1,0,G,30,1
746931007,25,63,M,0,0,F,20,1
135216739,45,65,M,1,1,E,20,1
000595865,44,54,M,1,0,G,30,0
236250142,36,25,F,0,1,E,20,0
725010851,35,55,F,0,1,F,20,0
740687559,44,20,F,1,0,G,30,1
025116528,44,47,F,1,0,F,20,1
080693478,52,53,F,1,0,F,20,0
323729211,49,33,M,1,0,B,20,0
598783526,45,46,F,1,0,E,20,1
539281722,61,55,M,1,0,B,20,0
622622313,59,37,F,1,0,E,20,0
050345371,38,26,M,0,1,B,20,0
724501857,44,40,F,1,0,B,20,0
385474505,53,55,F,1,1,B,20,1
729556879,20,60,M,0,0,F,20,0
459855421,55,70,M,1,0,D,10,0
600491230,47,34,F,0,0,E,20,0
439647311,49,55,F,1,1,E,20,1
162894134,32,63,M,0,1,F,20,1
758196846,44,23,M,1,0,B,20,0
371861226,44,29,F,1,0,F,20,0
125725758,52,40,F,0,0,E,20,0
630110851,45,47,M,1,1,H,30,1
127393096,60,17,F,1,0,G,30,0
178487900,75,65,M,1,0,F,20,0
804868810,58,58,F,1,0,B,20,1
169695393,37,54,F,0,0,C,10,0
053145558,46,44,F,1,0,E,20,0
562237055,39,66,M,0,1,F,20,1
588932272,61,18,F,1,1,C,10,1
433975891,43,60,F,1,0,B,20,1
229173931,45,51,F,0,0,F,20,1
440237187,58,18,F,1,0,G,30,0
076381937,53,73,F,1,0,E,20,1
319929494,66,41,M,1,1,D,10,0
149140700,45,24,F,0,1,F,20,1
894788349,53,66,F,1,0,F,20,1
366352577,21,41,F,0,0,F,20,0
303392890,38,70,M,0,0,A,10,1
408748140,36,63,M,0,1,F,20,0
900587863,39,58,M,0,1,F,20,1
960723272,45,45,F,1,1,C,10,1
790128138,48,65,F,0,0,B,20,1
542014875,44,54,F,1,0,H,30,0
328806556,55,53,F,1,0,H,30,0
379141638,26,36,F,1,0,F,20,0
145286200,40,37,M,1,1,D,10,1
688282395,33,67,F,0,1,E,20,0
955207261,53,48,M,1,1,D,10,0
368312771,,,,,,A,10,
980103380,58,52,F,0,0,H,30,0
465071560,56,17,F,0,1,D,10,0
649765276,55,61,F,1,0,A,10,0
240909431,38,61,F,0,1,E,20,0
984060013,44,37,M,0,0,B,20,0
476962133,38,44,M,0,0,F,20,0
385562644,39,45,M,0,0,F,20,0
625023998,53,53,M,1,0,C,10,1
772639433,49,23,M,1,0,F,20,0
983540355,44,69,F,0,1,G,30,1
061912846,41,67,M,1,0,F,20,0
784425659,51,59,M,1,0,F,20,0
522105434,57,58,F,1,0,B,20,1
258869469,37,49,F,1,0,H,30,0
803232682,51,44,F,0,0,E,20,0
903206803,35,42,M,0,0,D,10,0
926949999,46,66,M,0,1,C,10,1
023757777,68,18,M,1,0,F,20,0
368171900,55,32,F,1,0,A,10,0
346669994,38,28,F,0,0,G,30,0
830310368,31,42,F,1,1,F,20,0
053248676,46,24,F,1,1,E,20,1
656013054,49,29,F,1,1,F,20,1
207848571,50,55,F,1,0,G,30,1
347316080,51,40,M,1,0,F,20,0
019580334,53,57,F,1,1,E,20,1
484737943,55,56,M,1,0,H,30,0
843374272,44,73,M,0,1,E,20,1
125688168,38,71,M,0,0,B,20,1
150554687,47,80,M,1,1,F,20,1
772645001,47,51,M,1,0,H,30,1
354768591,50,41,M,1,0,B,20,0
724120417,24,26,F,0,1,F,20,0
233669154,59,52,F,1,0,G,30,0
419962381,,,,,,B,20,
935767292,45,29,F,0,0,F,20,0
050394279,44,61,M,1,0,A,10,0
370600008,47,31,F,0,1,H,30,0
368458557,60,37,M,1,0,C,10,0
674202589,45,62,M,1,0,B,20,1
202066011,44,54,M,1,0,B,20,1
775364537,20,64,F,1,0,G,30,1
658955958,51,70,F,1,0,B,20,1
154997378,44,18,M,1,0,B,20,0
999167522,51,23,M,1,1,G,30,1
840275137,59,37,F,1,0,F,20,0
616633145,55,52,M,1,0,D,10,1
914850224,38,36,F,0,0,B,20,0
852726868,55,37,F,0,0,F,20,0
482037807,32,31,M,0,1,F,20,0
206258296,23,19,M,0,1,F,20,0
058626911,58,67,F,0,0,B,20,0
578114859,47,18,M,1,0,A,10,0
591159132,40,40,F,1,0,E,20,0
031105883,55,29,F,0,1,B,20,1
915401553,56,54,F,1,0,F,20,0
133666399,37,59,M,0,0,H,30,0
854925872,38,63,F,0,0,G,30,1
491767085,44,36,M,1,1,C,10,1
341519766,52,59,F,1,0,A,10,0
800951716,54,37,M,0,0,F,20,0
721745712,49,38,M,1,0,B,20,1
217845587,42,30,M,1,0,E,20,0
144282402,,,,,,E,20,
518818484,51,29,F,1,1,F,20,1
660917361,46,25,M,1,0,B,20,0
557495621,43,32,M,1,0,B,20,1
975942726,34,83,M,0,1,F,20,1
532488808,42,71,F,1,0,B,20,1
825025283,38,19,F,0,0,F,20,0
