Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,UPB>Appraisal,median income ($),% of people in poverty,LoanValuetoAppraised
23,91248,102,626,Y,1887,3500,137000,134900,0.539143,Default,default,FL,0,40171,12.3,0.666043796
37,110000,100,660,N,2199,6685,350000,301025,0.328945,Default,default,IL,0,45787,12.5,0.314285714
42,159900,89,720,N,1249,2899,60000,55001,0.430838,Default,default,PA,1,44286,10.4,2.665
27,161000,100,637,N,2834,5025,170000,170000,0.564016,Default,default,FL,0,40171,12.3,0.947058824
36,62400,80,674,N,1105,5000,140000,137400,0.221,Default,default,OH,0,44160,10.8,0.445714286
23,157650,99,614,Y,498,3525,85000,79035,0.141277,Default,default,AZ,1,42590,13.8,1.854705882
41,190000,90,663,N,1893,5025,250000,250000,0.37674,Default,default,MD,0,56763,8.6,0.76
43,148198,92,660,N,0,5025,525000,525000,0,Default,default,CA,0,49894,13.2,0.282281905
28,79500,97,630,Y,1178,6120,142000,135900,0.192484,Default,default,GA,0,43217,12,0.559859155
43,170950,95,615,Y,816,2205,56000,54000,0.370068,Default,default,MN,1,55914,7,3.052678571
26,76950,90,720,N,1830,7027,209000,209000,0.260424,Default,default,NJ,0,56772,8.2,0.368181818
44,268975,102,571,N,1615,3179,133000,130402,0.508021,Default,default,GA,1,43217,12,2.022368421
36,147000,100,660,Y,771,2253,102000,94000,0.34221,Default,default,AZ,1,42590,13.8,1.441176471
37,179000,100,583,Y,1410,2870,116500,97000,0.491289,Default,default,TX,1,41275,16.4,1.536480687
50,235600,95,660,Y,633,2096,75000,75000,0.302004,Default,default,WI,1,47220,10.2,3.141333333
38,320000,80,679,N,810,5025,110000,110000,0.161204,Default,default,NY,1,44228,14.4,2.909090909
37,112100,95,526,Y,1629,2590,133000,129900,0.628958,Default,default,NC,0,39000,14.8,0.842857143
36,220100,86,660,Y,480,1560,71000,59794,0.307692,Default,default,SC,1,39326,14,3.1
45,88900,100,578,N,1654,3293,180400,180400,0.502278,Default,default,VA,0,53275,9.8,0.492793792
27,105450,95,624,Y,1085,2860,145000,144350,0.379371,Default,default,GA,0,43217,12,0.727241379
37,197500,100,627,Y,1742,3588,138000,137900,0.485507,Default,default,GA,1,43217,12,1.43115942
28,164540,95,678,N,1287,3583,140000,139457,0.359196,Default,default,NC,1,39000,14.8,1.175285714
37,167550,98,650,N,1694,5025,220000,189900,0.337136,Default,default,FL,0,40171,12.3,0.761590909
19,104000,100,680,N,1215,7800,145000,139900,0.155769,Default,default,UT,0,50614,9.6,0.717241379
29,133200,80,652,N,1759,3241,142000,142000,0.542734,Default,default,GA,0,43217,12,0.938028169
38,147900,100,676,N,696,5400,93000,93000,0.128889,Default,default,WA,1,48688,11.7,1.590322581
41,220000,53,684,N,2910,11900,337500,337000,0.244538,Default,default,TX,0,41275,16.4,0.651851852
46,29900,100,562,N,2854,7830,185000,185000,0.364496,Default,default,IN,0,43003,10.2,0.161621622
52,181500,74,710,N,2702,4826,136000,134500,0.559884,Default,default,IN,1,43003,10.2,1.334558824
42,236900,99,738,Y,1130,4794,140000,136000,0.235711,Default,default,GA,1,43217,12,1.692142857
37,53600,80,588,Y,1181,3148,90000,89900,0.375159,Default,default,TN,0,38550,14.9,0.595555556
37,152000,95,620,Y,1639,3467,119000,110550,0.472743,Default,default,NC,1,39000,14.8,1.277310924
33,126773,102,767,Y,1877,4712,151000,147700,0.398345,Default,default,KS,0,43725,10.7,0.839556291
28,118000,100,688,N,1650,5333,167500,167000,0.309394,Default,default,TX,0,41275,16.4,0.704477612
35,85500,90,788,N,1329,2543,116000,116000,0.522611,Default,default,TN,0,38550,14.9,0.737068966
30,90000,100,721,N,1833,7813,235000,235000,0.234609,Default,default,GA,0,43217,12,0.382978723
41,78755,95,735,N,2160,7900,265000,265000,0.273418,Default,default,CA,0,49894,13.2,0.297188679
28,137500,100,724,N,1215,2625,131000,130389,0.462857,Default,default,GA,1,43217,12,1.049618321
37,264700,80,688,N,1862,9350,265000,264700,0.199144,Default,default,NE,0,44623,9.9,0.998867925
44,66400,80,753,Y,4519,11042,305000,305000,0.409256,Default,default,TN,0,38550,14.9,0.217704918
30,149150,95,766,N,2063,5401,235000,234607,0.381966,Default,default,SC,0,39326,14,0.634680851
37,104000,100,663,N,965,4200,180427,104000,0.229762,Default,default,PA,0,44286,10.4,0.576410404
37,130837,95,751,N,1202,4100,141500,130837,0.293171,Default,default,AZ,0,42590,13.8,0.92464311
37,132500,100,548,Y,1408,3471,125000,124900,0.405647,Default,default,GA,1,43217,12,1.06
49,220500,90,681,N,1621,4000,217151,217151,0.40525,Default,default,WA,1,48688,11.7,1.015422448
22,65472,100,561,N,3749,7955,316000,316000,0.471276,Default,default,GA,0,43217,12,0.207189873
30,101200,98,689,N,1131,4105,82500,78000,0.275518,Default,default,IN,1,43003,10.2,1.226666667
34,143500,100,665,N,3385,5417,183000,168701,0.624885,Default,default,TX,0,41275,16.4,0.784153005
37,261250,95,697,N,1369,3097,84500,83500,0.442041,Default,default,IN,1,43003,10.2,3.091715976
37,171000,90,801,N,820,2439,97000,97000,0.336203,Default,default,SD,1,40518,12.5,1.762886598
26,158000,100,596,N,1255,3750,70000,70000,0.334667,Default,default,GA,1,43217,12,2.257142857
37,57000,100,650,N,1988,4564,125000,118000,0.435583,Default,default,IN,0,43003,10.2,0.456
28,87290,102,625,N,1605,3030,140000,139901,0.529703,Default,default,IL,0,45787,12.5,0.6235
35,76000,80,706,N,1626,12750,300000,76000,0.127529,Default,default,TX,0,41275,16.4,0.253333333
25,128250,95,683,N,1657,5400,205000,205000,0.306852,Default,default,MI,0,44476,12.1,0.625609756
37,167800,90,666,N,2346,9400,343000,167800,0.249574,Default,default,CO,0,51022,9.8,0.489212828
49,85500,90,666,N,2308,5025,58000,57700,0.459332,Default,default,WA,1,48688,11.7,1.474137931
39,135065,100,605,Y,598,4189,95000,95000,0.142755,Default,default,TX,1,41275,16.4,1.421736842
29,85500,95,525,Y,1545,4117,185000,181900,0.375273,Default,default,GA,0,43217,12,0.462162162
46,186550,80,720,N,964,2792,119000,119000,0.345272,Default,default,NC,1,39000,14.8,1.567647059
34,65000,100,634,N,3279,7500,152000,150000,0.4372,Default,default,GA,0,43217,12,0.427631579
20,100000,66,667,Y,2706,5025,295000,295000,0.538541,Default,default,NY,0,44228,14.4,0.338983051
52,140750,99,668,N,774,3200,95000,80000,0.241875,Default,default,PA,1,44286,10.4,1.481578947
38,162150,97,661,N,2874,7675,286000,283552,0.374463,Default,default,GA,0,43217,12,0.566958042
37,187000,100,664,N,1149,2400,124000,121400,0.47875,Default,default,GA,1,43217,12,1.508064516
27,266600,95,678,N,1969,2500,95000,87501,0.7876,Default,default,AL,1,38111,15.5,2.806315789
37,139500,90,660,Y,621,3680,73000,72000,0.16875,Default,default,PA,1,44286,10.4,1.910958904
22,86900,100,681,N,1157,6000,170000,170000,0.192833,Default,default,CA,0,49894,13.2,0.511176471
51,166500,90,523,Y,834,2080,118900,115000,0.400962,Default,default,NC,1,39000,14.8,1.400336417
41,163850,95,755,Y,1465,2995,90000,87596,0.489149,Default,default,MI,1,44476,12.1,1.820555556
36,238800,93,685,N,378,3200,67000,45000,0.118125,Default,default,MI,1,44476,12.1,3.564179104
42,238500,90,596,Y,1068,2384,85000,76500,0.447987,Default,default,SC,1,39326,14,2.805882353
45,239407,95,640,Y,3271,5025,330000,330000,0.650986,Default,default,NY,0,44228,14.4,0.725475758
30,149600,100,660,N,910,3040,152500,139950,0.299342,Default,default,GA,0,43217,12,0.980983607
33,279000,100,615,Y,1212,1989,130000,130000,0.609351,Default,default,GA,1,43217,12,2.146153846
51,154950,100,617,Y,1593,3416,121000,120800,0.466335,Default,default,FL,1,40171,12.3,1.280578512
31,179000,100,660,Y,947,2600,112500,111500,0.364231,Default,default,AZ,1,42590,13.8,1.591111111
30,172370,95,661,N,2508,5800,290000,290000,0.432414,Default,default,NY,0,44228,14.4,0.59437931
37,187850,81,618,N,624,1387,91000,78200,0.449892,Default,default,SC,1,39326,14,2.064285714
40,283400,90,534,Y,1084,2687,137000,133590,0.403424,Default,default,GA,1,43217,12,2.068613139
37,193550,94,601,Y,758,1950,115000,106300,0.388718,Default,default,GA,1,43217,12,1.683043478
37,36598,100,591,N,940,2783,154800,154698,0.337765,Default,default,GA,0,43217,12,0.236421189
31,126350,95,727,N,2453,4460,162000,160000,0.55,Default,default,SC,0,39326,14,0.779938272
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,1,44286,10.4,5
52,132750,100,635,N,1212,5113,145000,145000,0.237043,Default,default,IL,0,45787,12.5,0.915517241
37,184750,80,582,Y,3228,9036,337500,332500,0.357238,Default,default,IL,0,45787,12.5,0.547407407
41,88000,80,685,N,2172,6462,250000,250000,0.336119,Default,default,NJ,0,56772,8.2,0.352
32,280250,95,736,N,2233,13750,345000,345000,0.1624,Default,default,NY,0,44228,14.4,0.812318841
49,55999,79,668,N,2365,6083,224000,215160,0.388788,Default,default,TX,0,41275,16.4,0.249995536
41,96000,100,596,N,4094,7916,229000,229000,0.51718,Default,default,NY,0,44228,14.4,0.419213974
37,91000,100,553,Y,1753,5610,155000,149590,0.312478,Default,default,GA,0,43217,12,0.587096774
40,139000,100,605,N,2615,5304,178000,177820,0.493024,Default,default,NC,0,39000,14.8,0.780898876
39,204250,95,692,N,2127,5025,279000,279000,0.42331,Default,default,TX,0,41275,16.4,0.732078853
42,175595,102,547,N,929,2166,86000,84900,0.428901,Default,default,TN,1,38550,14.9,2.041802326
24,118750,95,548,Y,1938,4805,167000,167000,0.40333,Default,default,NC,0,39000,14.8,0.711077844
56,182260,99,704,N,1225,2165,163000,160500,0.56582,Default,default,GA,1,43217,12,1.118159509
37,95000,95,742,N,1874,2887,128000,118000,0.649117,Default,default,TX,0,41275,16.4,0.7421875
29,130000,100,633,N,2641,4774,155000,155000,0.553205,Default,default,MI,0,44476,12.1,0.838709677
30,401850,95,710,Y,788,2180,76000,76000,0.361468,Default,default,NE,1,44623,9.9,5.2875
43,218500,95,581,Y,708,2421,58000,56075,0.292441,Default,default,OK,1,38281,12.6,3.767241379
32,180000,100,639,Y,1316,2470,105000,94860,0.532794,Default,default,OH,1,44160,10.8,1.714285714
30,172660,97,640,N,1835,3614,154000,154000,0.507748,Default,default,IL,1,45787,12.5,1.121168831
35,141015,85,642,Y,1513,3750,132000,132000,0.403467,Default,default,FL,1,40171,12.3,1.068295455
44,118208,100,675,N,1393,5600,162000,149900,0.24875,Default,default,MI,0,44476,12.1,0.729679012
27,222300,95,547,Y,836,2667,59900,59900,0.313461,Default,default,MO,1,43988,10.9,3.711185309
29,86640,95,503,N,1603,4413,142000,137950,0.363245,Default,default,VA,0,53275,9.8,0.610140845
55,108500,100,764,N,719,3533,76000,75000,0.20351,Default,default,TN,1,38550,14.9,1.427631579
37,187375,100,560,Y,1998,2811,109500,108532,0.710779,Default,default,TX,1,41275,16.4,1.711187215
42,288801,95,673,N,778,1833,106000,106000,0.424441,Default,default,MI,1,44476,12.1,2.724537736
22,116900,89,666,N,1850,6000,250000,116900,0.308333,Default,default,MN,0,55914,7,0.4676
33,273600,99,644,N,860,5025,113000,110000,0.171155,Default,default,GA,1,43217,12,2.421238938
38,289275,102,660,Y,377,2168,42000,42000,0.173893,Default,default,MD,1,56763,8.6,6.8875
39,230000,83,718,N,955,3000,146900,120000,0.318333,Default,default,PA,1,44286,10.4,1.565690946
45,97200,80,669,N,0,5000,135000,135000,0,Default,default,TX,0,41275,16.4,0.72
37,182900,100,650,N,1174,3455,74000,70000,0.339797,Default,default,IN,1,43003,10.2,2.471621622
40,76000,80,672,N,994,4969,120000,76000,0.20004,Default,default,MA,0,52354,9.8,0.633333333
37,127500,100,668,N,1425,3468,70000,70000,0.4109,Default,default,MI,1,44476,12.1,1.821428571
47,48000,100,508,Y,2015,4666,145000,145000,0.431847,Default,default,FL,0,40171,12.3,0.331034483
31,116300,97,666,N,1137,3500,95000,95000,0.324857,Default,default,MI,1,44476,12.1,1.224210526
37,223000,100,689,N,940,5025,82500,80000,0.187076,Default,default,FL,1,40171,12.3,2.703030303
25,47500,100,671,Y,0,7500,164000,161000,0,Default,default,NC,0,39000,14.8,0.289634146
33,123400,95,736,N,1584,5000,179900,179900,0.3168,Default,default,NC,0,39000,14.8,0.685936631
48,200205,90,722,Y,794,2708,37000,36500,0.293205,Default,default,IL,1,45787,12.5,5.410945946
33,295800,95,756,N,2620,5025,290000,290000,0.521426,Default,default,NY,1,44228,14.4,1.02
52,145260,90,673,N,794,5025,115000,115000,0.15802,Default,default,TX,1,41275,16.4,1.263130435
29,61900,100,724,N,2913,5937,145000,145000,0.490652,Default,default,WA,0,48688,11.7,0.426896552
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,1,45787,12.5,1.084482759
37,238500,90,661,Y,2927,2936,160000,159400,0.996935,Default,default,TX,1,41275,16.4,1.490625
37,86000,100,691,N,1539,6300,280000,277000,0.244286,Default,default,CA,0,49894,13.2,0.307142857
70,85250,95,644,Y,1209,2305,105000,103000,0.524512,Active,non-default,IN,0,43003,10.2,0.811904762
23,207000,100,679,Y,2253,3832,272900,272900,0.587944,Pay-off,non-default,CA,0,49894,13.2,0.758519604
25,124400,80,661,N,1285,5580,109000,108000,0.230287,Active,non-default,TN,1,38550,14.9,1.141284404
25,213800,99,544,Y,1035,1950,110000,115000,0.530769,Pay-off,non-default,FL,1,40171,12.3,1.943636364
29,161500,95,680,Y,1145,2956,111000,110500,0.387348,Pay-off,non-default,IL,1,45787,12.5,1.454954955
22,142500,95,678,Y,1873,6000,185000,183250,0.312167,Active,non-default,MI,0,44476,12.1,0.77027027
50,180040,100,534,N,1030,2772,78000,75000,0.371573,Pay-off,non-default,IL,1,45787,12.5,2.308205128
50,200000,91,696,N,1875,10500,255000,240000,0.178571,Pay-off,non-default,TX,0,41275,16.4,0.784313725
39,155000,100,660,N,0,3200,146000,145000,0,Pay-off,non-default,NJ,1,56772,8.2,1.061643836
29,229400,95,631,N,624,2340,71000,68875,0.266667,Active,non-default,AL,1,38111,15.5,3.230985915
37,118750,95,728,N,2134,5381,153000,153000,0.396581,Pay-off,non-default,MT,0,35201,14.3,0.776143791
37,101000,100,767,N,2916,5416,220000,219000,0.538405,Active,non-default,WI,0,47220,10.2,0.459090909
37,182400,95,661,N,1877,8775,215000,212565,0.213903,Active,non-default,CO,0,51022,9.8,0.848372093
53,50000,100,670,N,3295,7430,353000,352650,0.443472,Pay-off,non-default,CA,0,49894,13.2,0.141643059
37,305910,90,584,Y,1657,2525,168000,166000,0.656238,Pay-off,non-default,IL,1,45787,12.5,1.820892857
35,147500,93,628,N,2729,4189,165000,160400,0.651468,Active,non-default,TX,0,41275,16.4,0.893939394
38,118500,100,641,N,2022,2987,175000,169900,0.676933,Active,non-default,GA,0,43217,12,0.677142857
26,143300,99,698,N,2147,5000,180000,180000,0.4294,Active,non-default,OH,0,44160,10.8,0.796111111
28,135000,100,718,N,1609,6566,163000,150000,0.24505,Pay-off,non-default,NJ,0,56772,8.2,0.828220859
21,107100,90,733,N,1425,5286,98000,97900,0.26958,Pay-off,non-default,NH,1,57352,5.7,1.092857143
35,120750,75,780,Y,3210,12909,345000,312000,0.248664,Pay-off,non-default,OR,0,42617,11.7,0.35
37,207000,90,734,N,2229,5025,288000,288000,0.44361,Pay-off,non-default,CA,0,49894,13.2,0.71875
37,139900,100,776,N,2144,5729,118000,117000,0.374236,Active,non-default,FL,1,40171,12.3,1.18559322
24,171000,95,596,N,655,2553,77500,60800,0.256561,Active,non-default,GA,1,43217,12,2.206451613
32,195000,100,637,N,2628,4778,225000,212801,0.550021,Pay-off,non-default,IL,0,45787,12.5,0.866666667
41,119610,90,734,N,1406,2912,116000,116000,0.48283,Pay-off,non-default,UT,1,50614,9.6,1.03112069
37,198000,80,680,N,1651,9500,199900,199900,0.173789,Pay-off,non-default,MN,0,55914,7,0.990495248
24,127087,100,661,N,3392,6800,260000,260000,0.498824,Pay-off,non-default,NC,0,39000,14.8,0.488796154
37,176800,80,723,Y,2727,3466,210000,185900,0.786786,Active,non-default,NC,0,39000,14.8,0.841904762
46,84550,95,655,N,1193,2726,130500,128500,0.437638,Active,non-default,CA,0,49894,13.2,0.64789272
30,162907,102,741,Y,1495,4177,143000,141811,0.357912,Active,non-default,IN,1,43003,10.2,1.13920979
30,322700,76,710,N,2672,5025,259000,247000,0.531775,Pay-off,non-default,MD,1,56763,8.6,1.245945946
37,200700,90,707,N,1811,3981,120500,120000,0.454911,Active,non-default,NC,1,39000,14.8,1.665560166
37,173500,89,759,N,816,5300,125000,125000,0.153962,Pay-off,non-default,NC,1,39000,14.8,1.388
37,121950,100,724,N,2706,5582,212000,212000,0.484772,Active,non-default,CA,0,49894,13.2,0.575235849
44,77500,97,632,Y,1197,7500,146000,146000,0.1596,Pay-off,non-default,GA,0,43217,12,0.530821918
50,61750,95,721,N,1430,7775,213490,61750,0.183923,Pay-off,non-default,WI,0,47220,10.2,0.289240714
45,259200,90,720,N,730,3400,103000,103000,0.214706,Pay-off,non-default,NV,1,46984,10.2,2.516504854
22,204750,99,706,N,953,2809,122000,118000,0.339267,Active,non-default,KY,1,37396,15.4,1.678278689
39,142500,95,717,Y,2139,3423,174000,172500,0.62489,Active,non-default,IL,0,45787,12.5,0.818965517
50,87400,95,786,N,2754,10482,325000,320000,0.262736,Active,non-default,RI,0,46199,11.3,0.268923077
23,256450,95,783,Y,803,2674,91000,89000,0.300299,Active,non-default,AR,1,33948,17.6,2.818131868
27,70000,93,664,N,2356,6089,275000,275000,0.386927,Pay-off,non-default,CA,0,49894,13.2,0.254545455
37,171475,95,771,N,1688,4400,175000,170000,0.383636,Active,non-default,MI,0,44476,12.1,0.979857143
25,151300,96,609,N,2393,5703,115000,114000,0.419604,Active,non-default,WA,1,48688,11.7,1.315652174
34,119220,95,715,N,3020,5133,132000,131900,0.58835,Active,non-default,MO,0,43988,10.9,0.903181818
70,75550,97,723,N,2475,6501,371044,360000,0.380711,Pay-off,non-default,NY,0,44228,14.4,0.203614666
30,205200,96,663,N,2177,15000,330000,205200,0.145133,Pay-off,non-default,MI,0,44476,12.1,0.621818182
37,191574,90,639,Y,1139,2007,117000,104900,0.567514,Active,non-default,NC,1,39000,14.8,1.637384615
37,76960,100,741,N,1613,7195,180000,175000,0.224183,Pay-off,non-default,NC,0,39000,14.8,0.427555556
25,116500,100,626,N,1023,6917,320000,317500,0.147896,Active,non-default,CO,0,51022,9.8,0.3640625
37,165150,90,760,N,0,9100,280000,279900,0,Pay-off,non-default,NJ,0,56772,8.2,0.589821429
37,120000,100,527,Y,2627,4167,269000,269000,0.63043,Pay-off,non-default,CA,0,49894,13.2,0.446096654
50,170000,93,726,N,2137,3166,298000,286200,0.674984,Pay-off,non-default,NY,0,44228,14.4,0.570469799
38,172200,97,757,N,1172,3526,90000,87000,0.332388,Pay-off,non-default,FL,1,40171,12.3,1.913333333
36,100000,85,715,N,2176,5061,163000,163000,0.429955,Active,non-default,VA,0,53275,9.8,0.613496933
50,135000,93,745,N,1230,5126,157000,152000,0.239953,Active,non-default,GA,0,43217,12,0.859872611
45,170000,85,777,Y,1871,5025,420000,420000,0.372362,Pay-off,non-default,NY,0,44228,14.4,0.404761905
33,137000,100,724,N,1459,4288,195000,191545,0.340252,Active,non-default,OH,0,44160,10.8,0.702564103
68,119436,95,631,Y,2349,5195,167500,167500,0.452166,Pay-off,non-default,FL,0,40171,12.3,0.713050746
41,300000,100,718,N,6771,11666,370000,365000,0.580405,Active,non-default,MD,0,56763,8.6,0.810810811
25,99900,100,727,N,1872,7200,169000,169000,0.26,Pay-off,non-default,TX,0,41275,16.4,0.59112426
32,262190,97,634,N,0,3000,73900,73900,0,Active,non-default,PA,1,44286,10.4,3.547902571
33,112950,90,734,N,5024,13195,210000,210000,0.38075,Pay-off,non-default,FL,0,40171,12.3,0.537857143
44,148761,90,651,N,1267,5665,118000,118000,0.223654,Active,non-default,TX,1,41275,16.4,1.260686441
26,153000,85,682,N,1909,3669,120000,120000,0.520305,Active,non-default,AZ,1,42590,13.8,1.275
32,189000,90,694,N,756,4175,128000,128000,0.181078,Pay-off,non-default,FL,1,40171,12.3,1.4765625
34,66000,100,788,Y,1494,7423,222000,221000,0.201266,Active,non-default,NC,0,39000,14.8,0.297297297
51,145500,97,772,N,838,3777,119000,119000,0.221869,Pay-off,non-default,AZ,1,42590,13.8,1.222689076
34,222745,100,689,Y,1427,2595,129000,128050,0.549904,Pay-off,non-default,WI,1,47220,10.2,1.726705426
41,140880,100,764,N,1368,3202,57501,57501,0.427233,Active,non-default,OK,1,38281,12.6,2.450044347
37,226500,94,744,N,1195,2517,120000,119900,0.474772,Pay-off,non-default,FL,1,40171,12.3,1.8875
26,90000,100,698,N,1423,3414,130000,128500,0.416813,Active,non-default,OH,0,44160,10.8,0.692307692
37,112550,80,521,Y,2413,2646,265000,265000,0.911943,Pay-off,non-default,FL,0,40171,12.3,0.424716981
